Car Make,Car Model,Year,Mileage,Price,Fuel Type,Color,Transmission,Condition,Accident,Price_Class,Age,LogMileage,Backup Camera,Bluetooth,GPS,Heated Seats,Leather Seats,Navigation,Remote Start,Sunroof
5,31,2016,10990,-0.5227432318312726,3,2,0,2,1,1,0.10804097259799482,-1.9871849431892419,1,1,0,1,0,0,0,1
6,98,2020,79834,-0.5441519059832727,1,6,0,0,1,1,-0.9568582644938772,0.45847134615506835,0,0,0,0,0,0,0,1
14,100,2017,134952,-0.02891760821655345,3,5,1,1,0,2,-0.15818383667497318,1.1059535393997966,0,1,1,0,0,0,1,1
7,82,2016,55605,0.023031969871384988,3,2,1,1,0,2,0.10804097259799482,0.012392733542132465,1,1,0,0,0,0,0,0
5,69,2010,30980,-0.4367698652433172,2,7,1,2,1,1,1.7053898282358029,-0.7090337485625751,0,0,0,0,0,0,0,1
9,106,2012,59567,-0.6243168333929541,2,6,0,1,1,1,1.172940209689867,0.09728326537219782,1,0,0,1,0,0,1,0
27,29,2013,130914,-0.48638178002016663,0,4,0,0,1,1,0.9067154004168988,1.068485455996414,1,0,0,0,0,0,0,0
27,23,2021,104440,-0.1675422658849223,1,2,0,1,0,2,-1.2230830737668452,0.7898323196354861,0,1,1,0,0,0,0,1
26,74,2011,147186,-0.5670436309188188,3,2,0,0,1,1,1.4391650189628349,1.2129831783899814,1,1,1,0,0,0,0,0
2,115,2010,54431,-0.19124508674580762,2,7,1,0,1,2,1.7053898282358029,-0.013926287005269378,1,0,0,0,1,0,1,0
28,57,2018,59475,-0.1337350331799924,1,3,0,2,0,2,-0.4244086459479412,0.09537689079427591,0,0,0,1,1,0,1,1
28,16,2020,90066,-0.6241823614891484,0,6,0,0,1,1,-0.9568582644938772,0.6072072223565628,0,0,1,1,0,0,0,0
23,104,2013,24561,-0.4295789801873072,1,6,1,0,1,1,0.9067154004168988,-0.9953926172521353,0,0,0,0,0,0,1,1
9,106,2012,77855,-0.17134585971402647,1,5,0,2,1,2,1.172940209689867,0.42751216081648596,1,0,0,0,0,0,0,1
23,83,2019,68069,-0.24312770903164274,1,2,0,1,1,2,-0.6906334552209091,0.26183880030627077,1,0,0,1,1,0,0,1
22,97,2022,146131,-0.43937376424728813,2,6,1,1,1,1,-1.4893078830398132,1.2041107608435895,1,0,0,1,1,0,0,1
9,37,2015,52878,-0.18651005708856028,1,0,1,0,1,2,0.3742657818709628,-0.04962769720566904,0,0,0,1,0,0,0,0
16,36,2012,9784,-0.49422074494590684,1,0,0,0,1,1,1.172940209689867,-2.130536268099016,0,0,0,0,1,0,0,0
9,84,2013,70141,-0.3985609188871473,0,4,1,0,1,2,0.9067154004168988,0.2988219906806603,1,0,0,0,1,0,0,1
14,52,2010,25695,-0.3279357769643042,1,1,0,2,1,2,1.7053898282358029,-0.9397241317701304,0,0,1,0,0,0,0,0
12,63,2014,101830,-0.43258442723736473,0,0,0,0,1,1,0.6404905911439308,0.7586181891101146,0,0,0,1,0,0,0,0
2,114,2014,54953,-0.6025745942129026,3,7,1,1,1,1,0.6404905911439308,-0.0021545678157335636,0,0,1,0,1,0,0,0
1,10,2013,123789,-0.5348910251858092,3,6,0,1,1,1,0.9067154004168988,0.9994632948799312,1,0,0,0,1,0,0,1
5,98,2022,149599,-0.20687545338686786,0,8,1,1,0,2,-1.4893078830398132,1.233039433870032,1,0,1,0,1,0,0,1
12,108,2021,116766,-0.13513743194901043,2,8,1,1,1,2,-1.2230830737668452,0.927426241811155,1,1,0,0,0,0,0,0
10,50,2017,26878,-0.5937875401098212,2,6,1,0,0,1,-0.15818383667497318,-0.8842096091481906,0,1,0,0,0,0,0,0
26,74,2021,34492,-0.3336873146055049,1,2,1,1,1,2,-1.2230830737668452,-0.5765902918135346,1,1,0,0,1,0,0,1
13,119,2019,119562,-0.42055354973252584,1,3,1,0,1,1,-0.6906334552209091,0.9566116929886903,0,1,1,0,0,0,0,1
22,70,2012,86163,-0.42975815154802616,1,6,1,2,1,1,1.172940209689867,0.552566667326743,0,1,1,0,0,0,1,1
22,14,2021,140848,-0.5649870823677459,3,0,0,0,1,1,-1.2230830737668452,1.1586952328552602,1,1,1,0,0,0,1,0
2,116,2017,91591,-0.45586275889635225,3,6,0,0,1,1,-0.15818383667497318,0.6279158329770367,0,1,1,1,0,0,1,0
22,94,2011,83380,-0.1465684153496494,1,8,1,1,1,2,1.4391650189628349,0.5120722583754181,1,0,1,1,0,0,1,0
14,79,2011,91089,-0.06500837306573956,0,9,1,1,0,2,1.4391650189628349,0.6211372816636492,1,0,1,0,0,0,0,1
28,57,2014,21454,-0.35087229474003,2,3,0,1,0,2,0.6404905911439308,-1.162198760313133,1,0,1,1,0,0,0,1
27,23,2016,145214,-0.6106802617478574,1,1,1,0,1,1,0.10804097259799482,1.196346715652365,0,0,0,1,1,0,0,0
9,37,2016,112771,-0.24122443354870393,2,7,1,1,1,2,0.10804097259799482,0.8844892127676538,0,1,0,0,0,0,0,0
10,45,2022,134581,-0.411992047345874,2,9,1,1,1,1,-1.4893078830398132,1.1025581713984853,0,0,0,0,0,0,0,1
13,60,2014,51928,-0.37025856748875224,1,7,1,0,1,2,0.6404905911439308,-0.07198754799995823,0,0,1,1,0,0,1,1
25,30,2012,29206,-0.3157927150286051,0,8,0,0,1,2,1.172940209689867,-0.7817610290492413,1,0,1,0,1,0,0,0
11,27,2015,46534,-0.3218106440014654,0,7,1,2,0,2,0.3742657818709628,-0.20725593428628022,0,0,0,0,0,0,1,1
22,14,2018,31806,-0.5192441919620839,2,7,1,0,0,1,-0.4244086459479412,-0.676580641053108,1,0,1,1,0,0,1,0
2,115,2020,48298,-0.46251849557962427,3,8,0,2,1,1,-0.9568582644938772,-0.16136652762704082,1,0,1,1,0,0,1,0
11,19,2017,15088,-0.21044804814232804,3,8,0,2,1,2,-0.15818383667497318,-1.5963392416269804,0,0,1,0,0,0,0,1
26,76,2015,97207,-0.15841240181040286,2,7,0,0,1,2,0.3742657818709628,0.7013133017809586,1,0,1,0,0,0,1,1
11,48,2016,96021,-0.3507692307415345,3,1,1,1,1,2,0.10804097259799482,0.6861726899909928,1,0,0,0,1,0,0,1
13,118,2012,20889,-0.3075467235718086,0,7,1,0,1,2,1.172940209689867,-1.195114219671932,0,0,0,0,0,0,0,1
9,84,2010,120131,-0.3409852791404713,3,1,1,1,1,2,1.7053898282358029,0.9624674351088427,0,0,1,1,0,0,1,0
27,103,2016,89571,-0.35176357576356443,1,1,0,1,1,2,0.10804097259799482,0.6004099682677287,0,0,1,0,1,0,0,1
12,96,2010,144901,-0.31293058016491837,3,6,1,0,1,2,1.7053898282358029,1.1936853829938858,1,1,1,0,0,0,1,0
28,105,2019,18353,-0.2982328010789551,1,5,0,1,1,2,-0.6906334552209091,-1.3547423549027813,0,0,1,0,1,0,1,1
5,31,2016,73913,-0.4479022712130987,0,6,0,0,1,1,0.10804097259799482,0.3634271869693849,1,0,0,0,0,0,0,0
6,41,2017,91088,-0.48686899164941816,0,5,0,2,1,1,-0.15818383667497318,0.6211237413251525,0,1,0,0,0,0,0,1
27,103,2012,138830,-0.5620456339830182,1,6,1,1,1,1,1.172940209689867,1.1408962525237532,0,0,1,0,1,0,1,0
14,100,2018,99562,-0.5876091475573039,1,6,0,1,0,1,-0.4244086459479412,0.7308375189528962,0,1,0,0,0,0,0,1
2,0,2022,119744,-0.34451055970755534,3,7,0,2,1,2,-1.4893078830398132,0.9584877329708483,0,0,0,0,1,0,0,0
9,4,2018,75053,-0.605085981527496,2,7,0,0,1,1,-0.4244086459479412,0.3823048477413151,0,0,1,1,0,0,0,0
27,103,2014,15935,-0.10656402005562932,1,0,1,0,1,2,0.6404905911439308,-1.528978418328117,0,0,0,0,1,0,1,0
13,119,2021,43115,-0.21466897178956254,3,5,1,0,1,2,-1.2230830737668452,-0.3013760556802525,1,0,1,0,1,0,1,0
7,25,2020,101896,-0.5544494655502605,0,2,0,0,1,1,-0.9568582644938772,0.7594173257887735,0,0,0,0,1,0,1,1
10,78,2011,43983,-0.4852512199400224,2,1,1,1,1,1,1.4391650189628349,-0.2767925517894073,0,0,0,0,1,0,0,0
12,63,2011,63150,-0.15360042434153343,3,2,1,1,1,2,1.4391650189628349,0.1693253525379764,0,1,0,0,1,0,0,1
20,18,2020,85277,-0.00758591300393108,1,2,1,0,0,2,-0.9568582644938772,0.5398184869694646,0,1,0,0,0,0,0,0
10,44,2019,88785,0.05622209482331761,1,4,0,2,0,2,-0.6906334552209091,0.5895391909637453,1,0,0,1,0,0,1,1
25,51,2013,17155,-0.582150428712191,2,3,0,1,1,1,0.9067154004168988,-1.4379951515457152,1,0,0,1,0,0,0,0
16,93,2011,106340,-0.6519976257693139,0,7,0,2,1,4,1.4391650189628349,0.8120684738981967,1,1,1,0,0,0,1,0
28,57,2022,148201,-0.1405339886663686,3,4,1,0,1,2,-1.4893078830398132,1.2214593798089024,0,0,1,1,1,0,0,1
5,31,2015,129946,-0.24318946649857567,3,4,0,0,1,2,0.3742657818709628,1.0593318046538547,0,0,0,0,1,0,1,1
16,36,2018,142851,0.0449238090444202,0,1,0,1,0,2,-0.4244086459479412,1.1761115022701536,0,0,1,0,0,0,0,0
9,106,2018,49492,-0.4892096743527917,3,6,1,0,1,1,-0.4244086459479412,-0.13124684329511654,0,0,1,1,1,0,0,1
20,9,2017,143255,-0.1306740853418595,0,5,0,0,1,2,-0.15818383667497318,1.179594710899117,0,0,1,0,0,0,0,0
18,21,2022,137172,-0.27275025079675247,2,8,1,2,1,2,-1.4893078830398132,1.12607782196119,0,1,0,1,1,0,0,0
5,107,2020,74798,-0.442801179151047,2,4,0,2,1,1,-0.9568582644938772,0.3781072289715481,0,0,0,1,1,0,0,0
28,62,2020,124626,0.05704215554224386,3,6,0,1,0,2,-0.9568582644938772,1.0077746841636643,1,0,0,0,0,0,0,0
20,54,2018,6149,-0.30812258704875434,1,3,1,2,1,2,-0.4244086459479412,-2.7033173503975303,0,0,0,0,0,0,1,0
22,64,2013,55435,-0.5114126043143997,1,5,1,2,1,1,0.9067154004168988,0.008616230658570402,0,0,1,0,0,0,0,1
5,98,2013,23414,-0.2788947452235187,2,4,1,2,1,2,0.9067154004168988,-1.0543775280815566,1,1,1,0,0,0,0,0
7,113,2020,84611,-0.5295704201918969,2,5,1,2,1,1,-0.9568582644938772,0.5301482643339613,1,0,0,0,0,0,0,1
5,69,2021,68231,-0.40840862013149615,0,4,1,1,1,1,-1.2230830737668452,0.26477064408789874,0,1,0,0,0,0,0,0
12,96,2018,30803,-0.5226426269254624,3,1,0,0,1,1,-0.4244086459479412,-0.7161004906082606,0,0,0,0,0,0,1,0
13,46,2016,41051,-0.5029393802423759,1,3,0,1,1,1,0.10804097259799482,-0.3618791515166552,1,0,0,1,1,0,0,1
10,50,2020,130198,-0.4253927951152225,0,6,1,1,1,1,-0.9568582644938772,1.061721328447451,0,1,0,1,0,0,0,1
27,23,2015,120924,-0.4026903269331807,3,4,0,1,1,2,0.3742657818709628,0.9705823289336163,0,1,0,0,0,0,1,1
11,19,2015,83826,-0.5704059265580497,1,5,1,0,1,1,0.3742657818709628,0.5186519671509419,1,0,0,0,1,0,0,0
7,38,2010,126431,-0.5252400202285318,3,9,1,1,0,1,1.7053898282358029,1.0255099102798988,0,0,1,0,0,0,0,0
12,108,2011,64680,-0.3647338889297126,3,1,1,2,1,2,1.4391650189628349,0.19885106742226472,1,0,0,0,1,0,0,0
20,95,2020,142556,-0.3653726927283007,0,7,1,0,0,2,-0.9568582644938772,1.1735618418509939,1,0,0,0,0,0,0,1
25,80,2010,64416,-0.452343205836282,1,9,1,2,1,1,1.7053898282358029,0.1938066286697184,0,0,1,0,1,0,0,1
28,16,2012,112588,-0.5726641829648311,0,7,0,2,1,1,1.172940209689867,0.8824861237059276,0,0,1,0,0,0,0,0
2,115,2016,113158,-0.1714245506799573,3,6,1,1,1,2,0.10804097259799482,0.8887145696915052,1,0,0,0,0,0,0,0
2,0,2010,32886,-0.4135216652516639,1,2,1,0,1,1,1.7053898282358029,-0.6353966969475071,0,0,1,1,1,0,0,0
10,45,2017,141033,-0.029885525774154948,3,8,1,2,0,2,-0.15818383667497318,1.1603141728090498,0,0,1,0,0,0,1,0
12,99,2021,39218,-0.4006729682262956,3,1,0,0,0,2,-1.2230830737668452,-0.41821789162270706,0,0,1,0,0,0,0,1
18,20,2022,109821,-0.33515778977582467,2,6,1,1,1,2,-1.4893078830398132,0.8517956819688288,0,0,0,0,0,0,1,0
1,10,2011,60941,-0.27946662434775904,1,6,0,0,1,2,1.4391650189628349,0.1254094162008998,0,0,0,0,0,0,0,1
22,70,2012,125162,-0.09736788498962796,1,1,1,2,1,2,1.172940209689867,1.01306788342919,0,1,0,0,1,0,1,1
10,50,2013,79566,-0.3746381181780687,3,3,0,1,1,2,0.9067154004168988,0.45432400966924924,0,0,0,0,1,0,0,0
16,43,2021,97368,-0.5465611942597915,3,7,1,2,1,1,-1.2230830737668452,0.7033543924970451,1,0,0,1,1,0,0,0
10,50,2021,23285,-0.27713565350410485,1,8,0,1,1,2,-1.2230830737668452,-1.0611913765322778,0,0,0,0,0,0,0,1
22,70,2010,69513,-0.30286884447367873,0,2,1,0,1,2,1.7053898282358029,0.28772945568760355,0,1,0,1,1,0,0,0
26,75,2019,86024,-0.4609446762610094,3,5,1,0,1,1,-0.6906334552209091,0.5505753644275079,0,1,0,0,0,0,0,0
13,119,2012,73636,-0.29776327001483355,3,3,1,1,1,2,1.172940209689867,0.3587962810571045,1,0,1,0,0,0,1,0
25,30,2020,24523,-0.6234563377196196,3,5,1,0,0,1,-0.9568582644938772,-0.9973022676849941,1,0,0,0,0,0,1,0
26,74,2016,73071,-0.5808019743434728,0,5,0,0,1,1,0.10804097259799482,0.34929632331726873,1,0,1,0,0,0,0,1
5,69,2018,23727,-0.6532876844686943,1,9,0,0,1,4,-0.4244086459479412,-1.0379995102924682,0,1,0,1,0,0,0,0
14,101,2015,35664,-0.2897141304838859,0,3,0,0,1,2,0.3742657818709628,-0.5353787701692668,0,0,0,1,0,0,0,0
23,8,2018,10271,-0.42208615590284465,0,0,0,2,1,1,-0.4244086459479412,-2.07062945855638,0,1,0,0,1,0,0,1
6,41,2015,10387,-0.23829518724413634,0,0,0,2,1,2,0.3742657818709628,-2.0567791301497267,0,0,0,1,0,0,0,0
1,11,2012,108140,-0.48138639781582887,0,0,0,0,1,1,1.172940209689867,0.8327708257725214,1,0,0,0,0,0,1,1
16,111,2013,126739,-0.19352164627282928,3,6,1,1,0,2,0.9067154004168988,1.0285108902283282,0,0,0,0,0,0,0,1
27,92,2015,10232,-0.2965471708625462,0,4,0,1,1,2,0.3742657818709628,-2.0753211905122315,1,1,0,0,1,0,1,0
25,61,2017,45087,-0.6524182240017727,3,2,0,0,1,4,-0.15818383667497318,-0.2462167435908071,0,0,0,0,0,0,0,1
16,111,2022,68338,-0.4072241467788075,3,9,1,1,1,1,-1.4893078830398132,0.2667032940939929,0,0,1,0,1,0,1,1
16,43,2015,77642,-0.4512182176243742,0,5,1,0,0,1,0.3742657818709628,0.42413322369635564,0,0,0,0,1,0,0,1
9,4,2011,114945,-0.07612129306057142,1,0,1,2,0,2,1.4391650189628349,0.9080398796257003,0,1,0,0,0,0,0,1
23,104,2021,134533,-0.11765421678893859,1,7,0,1,1,2,-1.2230830737668452,1.102118194819813,0,0,0,1,0,0,0,0
23,104,2022,64695,-0.6143647919121338,0,3,1,0,1,1,-1.4893078830398132,0.19913706477936075,1,0,0,0,0,0,0,0
25,80,2017,104473,-0.45213427634129505,2,8,0,1,1,1,-0.15818383667497318,0.7902219673700384,0,0,0,0,1,0,0,0
13,60,2016,85659,-0.2828473476182521,1,5,1,1,1,2,0.10804097259799482,0.5453310466314444,0,0,1,1,1,0,0,0
12,99,2018,19000,-0.16424574319308546,3,1,0,2,1,2,-0.4244086459479412,-1.3120129534517808,0,0,0,1,1,0,0,1
9,5,2012,127595,-0.29921643815308935,0,9,1,2,1,2,1.172940209689867,1.036813132508966,0,0,0,0,1,0,0,1
16,111,2017,88167,-0.5453347606926747,2,7,0,2,1,1,-0.15818383667497318,0.5809241431544114,1,0,0,0,0,0,0,1
11,27,2017,90241,-0.40434594999327733,0,0,1,2,1,2,-0.15818383667497318,0.6096013572458376,1,1,0,1,0,0,0,0
1,90,2021,103463,-0.28461353646592236,1,2,1,1,1,2,-1.2230830737668452,0.778240258526447,1,1,0,0,0,0,0,0
27,92,2021,41990,-0.22457382359302894,3,0,1,0,1,2,-1.2230830737668452,-0.33398527283054663,1,1,1,0,0,0,0,1
10,50,2020,33785,-0.15241669805497718,0,7,0,2,1,2,-0.9568582644938772,-0.6021335103604682,0,0,0,0,1,0,0,0
2,116,2016,123733,-0.5811125048324464,2,9,1,2,1,1,0.10804097259799482,0.998905212186285,0,1,0,1,0,0,1,0
25,30,2011,112002,-0.07419681957612982,3,4,0,1,0,2,1.4391650189628349,0.8760498848290083,0,0,0,1,0,0,0,0
22,70,2014,5385,-0.2235738755750071,2,8,1,2,1,2,0.6404905911439308,-2.8669244351536713,0,1,0,0,0,0,1,1
23,68,2016,108496,-0.38464933352211467,3,1,0,2,0,2,0.10804097259799482,0.8368244509298999,0,1,1,1,0,0,1,0
27,103,2018,90046,-0.20846717116490132,0,1,0,1,0,2,-0.4244086459479412,0.6069333107964372,0,0,1,1,1,0,1,0
28,105,2020,11140,-0.17028166400863085,2,4,1,1,1,2,-0.9568582644938772,-1.970466143952905,0,0,1,0,0,0,1,0
12,99,2022,82683,-0.56187443132771,2,9,0,2,1,1,-1.4893078830398132,0.5017188092505122,1,0,0,0,1,0,0,0
10,44,2022,104046,-0.5918411215577446,2,9,0,1,1,1,-1.4893078830398132,0.7851706283353019,1,0,1,0,0,0,1,1
26,77,2017,20120,-0.46844721240519127,2,3,0,1,1,1,-0.15818383667497318,-1.2413741232718036,1,0,0,0,1,0,1,1
1,90,2019,79735,-0.42320426488078466,2,2,1,2,1,1,-0.6906334552209091,0.4569409314889059,1,1,1,0,0,0,0,1
11,13,2019,139026,-0.5315776623782412,3,5,1,2,1,1,-0.6906334552209091,1.1426362999014081,1,0,0,1,1,0,1,0
22,70,2017,96282,-0.30592633713094985,3,5,1,1,1,2,-0.15818383667497318,0.6895206328194918,1,0,0,1,1,0,0,0
27,23,2019,120415,-0.6179676428459502,1,3,1,0,1,1,-0.6906334552209091,0.9653797922198541,0,0,1,0,0,0,0,0
20,39,2016,123574,-0.17359813959174994,2,0,1,0,1,2,0.10804097259799482,0.9973192782291109,0,1,0,0,0,0,0,0
27,92,2012,145170,-0.5520157731134214,1,4,1,2,1,1,1.172940209689867,1.195972945308019,0,0,1,0,0,0,0,1
25,61,2010,78021,-0.2788154317024778,0,1,0,0,1,2,1.7053898282358029,0.4301391075251875,1,0,0,0,0,0,0,1
2,115,2011,21445,-0.45000351922108484,2,1,1,2,1,1,1.4391650189628349,-1.1627162514734246,0,1,0,0,0,0,0,0
23,104,2010,84656,-0.41211008379477015,1,3,1,1,1,1,1.7053898282358029,0.5308040515266832,0,1,0,0,0,0,0,0
1,90,2022,63389,-0.3090046231289021,0,9,0,2,1,2,-1.4893078830398132,0.17398437699769853,1,0,0,0,0,0,0,1
9,4,2010,136211,-0.18144519773392292,3,6,1,2,1,2,1.7053898282358029,1.1174066394047373,0,1,1,0,0,0,0,1
25,30,2011,31955,-0.3870655632881123,3,8,1,1,1,2,1.4391650189628349,-0.6708163466706282,1,0,1,0,0,0,1,1
12,63,2021,95345,-0.34366251513642515,1,6,1,2,1,2,-1.2230830737668452,0.6774589013899385,1,1,0,1,0,0,1,0
13,118,2014,6772,-0.6355167243366825,2,1,0,0,1,1,0.6404905911439308,-2.5843057430572594,0,1,1,1,0,0,0,1
5,41,2020,86294,-0.31206074616493074,3,4,1,2,1,2,-0.9568582644938772,0.5544404246834054,1,1,0,0,0,0,1,0
20,39,2015,24735,-0.21912967253749513,2,0,0,1,0,2,0.3742657818709628,-0.9866859973232982,0,1,0,0,1,0,0,0
9,5,2012,121147,-0.1391683517766085,3,9,0,2,1,2,1.172940209689867,0.9728547377669061,0,0,0,1,1,0,1,0
25,65,2012,66548,-0.30857095123912864,1,7,1,1,1,2,1.172940209689867,0.233966733740334,1,0,1,0,1,0,0,0
26,74,2011,36644,-0.4787069206214781,1,9,1,2,1,1,1.4391650189628349,-0.5019452472036567,0,0,0,1,0,0,0,0
14,79,2013,148043,-0.2268749117913929,1,7,0,1,1,2,0.9067154004168988,1.2201437537460968,1,1,1,0,1,0,0,0
9,37,2013,35777,-0.39494437174090613,0,7,0,2,1,2,0.9067154004168988,-0.5314771322987396,0,1,0,0,1,0,0,0
22,70,2011,58612,-0.3355006931305292,3,2,1,0,1,2,1.4391650189628349,0.07734933211698337,1,0,1,0,0,0,0,0
13,118,2013,102985,-0.6436279948676292,3,3,1,0,1,4,0.9067154004168988,0.7725288711046191,1,0,0,0,1,0,1,0
9,84,2010,129742,-0.17358481691239142,0,5,1,1,1,2,1.7053898282358029,1.0573940318085604,1,0,0,0,1,0,0,1
7,25,2021,123438,-0.6412226909438158,3,8,1,2,1,4,-1.2230830737668452,0.9959611361061772,0,0,1,0,0,0,0,1
16,36,2015,97290,-0.352559699238503,0,4,0,1,1,2,0.3742657818709628,0.7023659628977736,1,1,1,0,0,0,0,1
2,3,2013,40567,-0.2979760593515038,3,6,0,0,1,2,0.9067154004168988,-0.376507041895864,0,1,0,0,0,0,1,1
18,67,2018,115475,-0.49055265023654016,3,0,0,0,0,1,-0.4244086459479412,0.9137137646230805,1,0,0,0,0,0,0,0
27,58,2013,137612,-0.5510071093238565,2,8,0,2,1,1,0.9067154004168988,1.1300277235990472,0,1,0,1,0,0,1,1
20,9,2022,106953,-0.5030914082002896,1,7,0,1,1,1,-1.4893078830398132,0.819157863281879,0,0,1,1,1,0,1,0
6,98,2022,78564,-0.22194352825238498,1,3,0,2,1,2,-1.4893078830398132,0.43869319529460976,0,0,0,0,1,0,0,0
16,36,2017,24705,-0.3410685770142175,3,6,1,2,1,2,-0.15818383667497318,-0.9881827605789979,0,1,1,1,0,0,0,0
18,67,2013,140973,-0.2506133116768269,0,0,1,1,1,2,0.9067154004168988,1.1597893440033211,0,1,0,0,0,0,0,0
5,31,2018,102847,-0.26145124907947825,2,6,0,0,1,2,-0.4244086459479412,0.7708750448848792,0,1,0,0,0,0,0,0
18,67,2015,113833,0.0006701015901398477,1,6,1,2,0,2,0.3742657818709628,0.8960499126471904,0,0,0,0,1,0,0,0
20,54,2012,148423,-0.35804727351297405,2,5,1,1,1,2,1.172940209689867,1.223305549749547,0,0,1,0,0,0,0,0
23,8,2014,50723,-0.14211403353608568,0,4,0,1,1,2,0.6404905911439308,-0.10094518936484209,1,0,0,0,0,0,0,0
12,63,2020,137537,-0.43826269014209357,1,1,1,1,0,1,-0.9568582644938772,1.1293553386028172,0,0,0,0,1,0,0,1
13,119,2016,60683,-0.17018280225712926,0,0,0,2,1,2,0.10804097259799482,0.12017676521411164,1,1,0,0,1,0,0,0
26,74,2022,127939,-0.33490876773174005,3,7,1,2,1,2,-1.4893078830398132,1.0401338692546558,1,0,1,0,0,0,0,0
1,90,2022,13636,-0.617461132008282,3,3,1,1,1,1,-1.4893078830398132,-1.7211320542222441,0,0,1,0,0,0,1,0
5,31,2015,120543,-0.48104897294609417,2,1,0,1,1,1,0.3742657818709628,0.9666901590506146,0,0,0,0,1,0,0,0
2,114,2018,34707,-0.4033911994762569,2,3,0,2,1,2,-0.4244086459479412,-0.5689262948806335,0,1,0,0,0,0,0,1
16,111,2018,29089,-0.1651983770227311,1,2,0,1,1,2,-0.4244086459479412,-0.7867117457369971,0,1,1,0,0,0,0,0
1,10,2015,39154,-0.16934135677016732,0,4,0,2,1,2,0.3742657818709628,-0.4202322460771421,1,0,0,0,0,0,0,0
14,100,2011,16146,-0.6438534843285478,2,9,0,0,1,4,1.4391650189628349,-1.5127550293570187,0,0,0,1,0,0,0,1
5,41,2013,147401,-0.2887690918265847,2,1,1,1,1,2,0.9067154004168988,1.21478349897033,0,0,0,0,0,0,1,0
7,38,2011,86719,-0.6515394252081981,1,4,1,1,1,4,1.4391650189628349,0.5604998841094003,0,0,1,1,1,0,0,1
13,118,2010,79013,-0.45006888750765706,2,4,0,2,1,1,1.7053898282358029,0.44572192773492886,0,0,0,0,1,0,1,0
14,79,2011,110447,-0.25631990083907036,3,8,1,1,1,2,1.4391650189628349,0.8588061657025159,1,1,0,0,0,0,1,0
18,72,2017,69029,-0.6138524913119405,1,0,1,1,0,1,-0.15818383667497318,0.2791118376367622,0,0,0,1,1,0,0,0
27,92,2016,121163,-0.540527639153665,0,3,0,0,1,1,0.10804097259799482,0.9730176196930486,0,0,0,1,0,0,0,0
20,54,2019,114997,-0.42182331313531335,0,1,0,1,1,1,-0.6906334552209091,0.9085977189221566,1,0,0,1,0,0,0,0
14,101,2014,57589,-0.5302905919433897,2,2,1,2,1,1,0.6404905911439308,0.05563245626088904,0,0,1,0,0,0,0,0
6,41,2011,107720,-0.5749309061211115,3,9,1,1,1,1,1.4391650189628349,0.8279712651982949,1,0,0,0,1,0,0,1
1,12,2016,100085,-0.63490325853108,2,1,1,2,0,1,0.10804097259799482,0.7372994657546635,1,1,0,1,0,0,0,0
18,20,2020,47293,-0.621412489292795,2,2,0,1,1,1,-0.9568582644938772,-0.18730138162054968,0,0,1,0,0,0,1,0
18,20,2011,141918,-0.2552244839948975,2,4,0,2,0,2,1.4391650189628349,1.1680295687693247,0,1,1,0,0,0,1,1
12,40,2021,47340,-0.4358253246301042,3,9,1,1,1,1,-1.2230830737668452,-0.18607627484297543,1,0,1,0,1,0,0,1
16,43,2013,118058,-0.4605380232630191,3,8,0,1,1,1,0.9067154004168988,0.9409983886852511,1,0,0,0,0,0,1,1
2,0,2013,105520,-0.21556495310417903,1,1,1,0,1,2,0.9067154004168988,0.8025209492424628,0,1,1,1,0,0,0,0
11,87,2011,119776,-0.12890490822966025,1,1,0,0,1,2,1.4391650189628349,0.9588172913869013,1,1,1,0,0,0,0,0
10,45,2012,9840,-0.10514770717989796,1,3,1,1,1,2,1.172940209689867,-2.12349768493383,0,1,0,1,1,0,0,1
7,1,2013,113221,-0.1980455986199594,2,2,0,2,0,2,0.9067154004168988,0.8894010505340035,1,1,1,0,0,0,0,0
1,12,2021,117880,-0.28166934883870975,3,6,0,1,1,2,-1.2230830737668452,0.939137388806095,0,0,0,0,0,0,0,1
28,62,2017,20531,-0.2148043152705226,2,8,0,0,1,2,-0.15818383667497318,-1.216434387128935,0,1,1,0,1,0,0,0
20,54,2021,29459,-0.40208196607948193,0,8,0,2,1,2,-1.2230830737668452,-0.7711230980730452,0,1,1,0,0,0,0,1
22,14,2011,106808,-0.5157008884245592,3,2,0,0,1,1,1.4391650189628349,0.8174846035163604,1,0,1,0,0,0,0,0
23,24,2019,58520,-0.5358927163581397,3,2,0,1,1,1,-0.6906334552209091,0.07541187197100152,0,1,0,1,0,0,1,1
1,89,2022,20966,-0.21643540965927693,3,3,1,0,1,2,-1.4893078830398132,-1.1905763611433475,0,1,0,1,0,0,1,1
18,73,2015,17514,-0.3432650759540661,1,6,0,2,1,2,0.3742657818709628,-1.412452178940883,1,0,0,0,0,0,1,0
7,38,2012,98371,-0.391772204432334,2,2,0,2,1,2,1.172940209689867,0.7159944999736777,0,0,1,0,0,0,0,0
11,48,2015,92804,-0.22580984450884298,2,3,0,2,1,2,0.3742657818709628,0.6441429380959465,0,1,0,1,1,0,0,0
27,29,2012,146952,-0.10556472572047322,1,2,0,2,0,2,1.172940209689867,1.211020768625035,0,0,0,0,0,0,1,0
14,100,2018,58780,-0.2008141323228258,2,7,0,1,1,2,-0.4244086459479412,0.08087946873233315,1,0,1,0,1,0,1,0
